Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2022,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,1
2022,Fresno County,CA Highway Patrol - Fresno,11,0,1,1,9,261,5,226,30,5,0,0,0,5,8,1,7,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,7,4,1,0,0,0,0,5,0,5,0,95,112,19,0,0,0,17,5,0,2,1,5,,,16,4,10
2022,Fresno County,Clovis,271,2,38,46,185,2446,219,222,2005,122,2,10,20,90,333,23,23,287,3,0,5,8,4,36,2,12,3,6,25,5,16,0,1,8,2,14,33,25,65,62,138,81,125,50,75,0,94,56,38,0,197,6,19,4,7,327,578,277,65,67,2,678,,,1056,324,625
2022,Fresno County,Clovis Unified School,5,0,0,0,5,6,2,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,2,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,,,0,1,3
2022,Fresno County,Coalinga,126,0,4,6,116,150,55,10,85,50,0,1,0,49,11,7,0,4,10,0,0,10,5,4,0,0,0,0,6,1,0,1,1,2,0,1,41,0,15,60,55,0,41,17,24,0,14,6,8,0,10,0,0,0,0,9,26,1,0,6,0,43,,,49,20,16
2022,Fresno County,Coalinga State Hospital,79,0,10,0,69,5,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,4,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,,,1,0,4
2022,Fresno County,CSU Fresno,10,0,2,2,6,183,9,4,170,5,0,0,2,3,11,1,2,8,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,3,4,5,2,2,0,0,7,2,5,0,1,0,3,1,1,4,39,31,31,26,1,36,,,119,30,21
2022,Fresno County,Firebaugh,28,0,2,5,21,93,13,22,58,17,0,1,3,13,11,4,4,3,3,0,3,6,2,2,0,0,1,0,4,0,0,0,1,4,0,0,2,1,4,14,11,2,10,4,3,3,3,1,1,1,19,3,0,0,0,7,5,13,0,6,0,27,,,38,6,14
2022,Fresno County,Fowler,33,0,1,0,32,94,17,18,59,22,0,0,0,22,13,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,23,17,0,6,3,3,0,11,4,7,0,18,0,0,0,0,7,5,7,0,3,1,36,,,35,5,19
2022,Fresno County,Fresno,4728,61,241,961,3465,18853,3979,3134,11740,1569,35,44,280,1210,1247,276,237,734,93,80,246,419,138,229,12,270,84,201,406,264,204,19,90,186,9,189,921,351,871,1322,3127,852,1282,584,698,0,2697,1733,964,0,2164,748,222,73,67,2176,3689,2086,186,567,17,2879,,,7247,1907,2586
2022,Fresno County,Fresno Co. Sheriff's Department,1166,14,21,154,977,3754,1182,862,1710,598,7,7,55,529,189,78,68,43,7,0,0,7,5,21,0,0,0,0,154,37,1,7,6,68,0,35,212,1,214,550,1182,0,664,292,340,32,518,184,301,33,407,176,279,1,0,58,145,225,0,44,1,1236,,,1273,174,263
2022,Fresno County,Huron,64,0,3,10,51,51,15,12,24,9,0,1,0,8,1,1,0,0,2,0,0,2,0,3,0,0,0,0,10,1,0,0,2,5,0,2,7,0,18,26,15,0,8,5,3,0,7,4,2,1,12,0,0,0,0,3,3,5,0,1,0,12,,,10,0,14
2022,Fresno County,Kerman,84,0,3,11,70,245,34,41,170,31,0,0,2,29,17,1,1,15,2,0,0,2,0,3,0,0,0,0,11,2,0,0,0,2,0,7,17,0,16,37,34,0,18,10,6,2,16,12,4,0,41,0,0,0,0,24,28,32,0,13,0,73,,,125,25,20
2022,Fresno County,Kingsburg,37,1,6,5,25,247,66,41,140,30,0,5,3,22,22,11,2,9,0,0,0,0,0,6,0,1,0,0,4,0,0,1,0,2,1,1,4,3,6,12,52,14,18,5,11,2,48,27,21,0,34,7,0,0,0,11,16,49,11,2,2,49,,,89,16,35
2022,Fresno County,Mendota,78,0,6,3,69,171,31,76,64,64,0,4,2,58,24,4,17,3,1,0,0,1,0,6,0,0,0,0,3,1,0,0,0,1,0,1,5,0,20,44,31,0,19,3,16,0,12,7,3,2,76,0,0,0,0,7,9,13,0,4,0,31,,,36,10,18
2022,Fresno County,Orange Cove,34,0,1,2,31,42,5,8,29,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,3,26,5,0,5,1,4,0,0,0,0,0,8,0,0,0,0,0,7,7,0,2,0,13,,,18,2,9
2022,Fresno County,Parlier,110,1,5,12,92,170,24,48,98,85,1,4,6,74,23,6,4,13,7,0,0,7,5,5,0,0,0,0,12,1,0,0,1,9,0,1,21,1,18,52,23,1,21,9,12,0,3,1,2,0,48,0,0,0,0,7,13,18,0,7,0,53,,,67,12,19
2022,Fresno County,Reedley,148,3,11,12,122,352,88,65,199,79,0,3,8,68,22,7,5,10,5,0,1,6,2,11,0,1,0,0,11,0,0,0,1,6,0,5,15,0,42,65,87,1,51,18,33,0,37,9,25,3,65,0,0,0,0,12,27,37,0,11,2,110,,,118,17,64
2022,Fresno County,Sanger,143,1,9,15,118,313,26,37,250,86,1,3,8,74,21,10,2,9,0,2,2,4,2,7,2,2,1,0,12,5,2,0,2,2,0,4,25,9,30,54,23,3,13,5,8,0,13,5,8,0,33,1,3,1,1,21,41,45,3,24,1,113,,,145,24,81
2022,Fresno County,Selma,144,0,7,19,118,629,103,102,424,69,0,3,4,62,31,8,1,22,15,0,0,15,2,7,0,1,1,0,17,6,0,3,0,2,1,7,34,7,35,42,102,1,41,23,17,1,62,35,27,0,64,33,5,0,0,75,39,68,0,25,0,217,,,311,56,57
2022,Fresno County,State Center Community College,0,0,0,0,0,96,12,5,79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,6,0,0,6,5,0,1,5,0,0,0,0,0,14,7,10,6,0,42,,,50,10,19
2022,Fresno County,Union Pacific RR - Fresno,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,,,1,0,3
2022,Glenn County,CA Highway Patrol - Glenn,0,0,0,0,0,24,0,22,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,1,0,0,0,0,0,0,0,1,,,1,0,1
2022,Glenn County,Glenn Co. Sheriff's Department,97,0,2,1,94,180,41,14,125,26,0,0,1,25,6,1,1,4,1,3,3,7,1,2,0,0,0,0,1,0,0,0,0,0,0,1,3,4,20,67,20,21,14,8,6,0,27,4,23,0,9,1,4,1,3,12,27,11,1,8,1,61,,,80,20,25
2022,Glenn County,Orland,21,0,3,3,15,96,9,26,61,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,1,0,0,1,1,0,0,1,1,5,8,5,4,4,1,1,2,5,4,0,1,22,0,4,2,0,8,10,14,1,5,0,21,,,37,9,15
2022,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
2022,Humboldt County,Arcata,120,2,5,24,89,537,58,128,351,63,2,1,16,44,52,5,13,34,3,0,10,13,4,5,0,2,1,7,14,1,16,1,1,2,0,3,9,4,40,36,20,38,30,15,12,3,28,19,8,1,89,19,20,2,5,34,144,18,44,23,1,80,,,207,69,75
2022,Humboldt County,CA Highway Patrol - Humboldt,6,0,0,0,6,225,2,162,61,5,0,0,0,5,11,0,9,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,0,0,2,0,2,0,65,76,21,0,1,0,5,46,0,3,0,6,,,23,3,35
2022,Humboldt County,CSU Humboldt (Arcata),2,0,1,1,0,89,12,3,74,1,0,1,0,0,13,5,0,8,1,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,4,3,2,0,1,9,2,7,0,3,0,0,0,4,0,6,3,27,14,0,20,,,43,22,9
2022,Humboldt County,Eureka,204,0,29,75,100,1079,180,243,656,87,0,8,30,49,215,37,39,139,13,0,1,14,2,29,0,9,7,12,47,25,22,6,2,5,0,15,11,6,54,29,85,95,59,20,25,14,121,73,39,9,154,75,14,1,1,204,199,76,37,55,0,83,,,393,98,165
2022,Humboldt County,Ferndale,4,0,0,0,4,11,4,0,7,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,0,2,0,2,0,1,1,0,0,0,0,0,1,2,0,1,0,0,3,,,2,3,2
2022,Humboldt County,Fortuna,41,0,15,7,19,210,25,27,158,18,0,4,3,11,58,5,6,47,2,3,2,7,2,15,0,1,1,3,2,3,1,0,1,0,1,1,3,3,10,3,3,22,13,4,6,3,12,9,2,1,15,7,5,0,1,59,30,14,15,14,0,25,,,75,26,57
2022,Humboldt County,Humboldt Co. Sheriff's Department,239,5,27,29,178,760,260,19,481,134,5,5,11,113,78,30,4,44,8,4,7,19,6,26,1,3,4,4,18,5,6,2,1,9,0,6,17,26,71,64,101,159,142,44,67,31,118,33,70,15,7,9,3,2,6,46,186,34,20,56,0,131,,,287,73,121
2022,Humboldt County,Northern Coast Redwoods DPR,3,0,0,0,3,48,25,2,21,2,0,0,0,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,0,1,0,1,0,24,8,16,0,0,1,1,0,1,0,4,0,0,2,0,14,,,12,3,6
2022,Humboldt County,Rio Dell,20,0,3,2,15,76,9,8,59,9,0,0,1,8,18,3,1,14,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,2,0,0,2,3,5,5,3,6,7,3,3,1,2,1,0,1,6,1,1,0,1,15,11,3,4,6,0,19,,,26,12,21
2022,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
2022,Imperial County,Brawley,95,0,7,12,76,677,107,95,475,51,0,3,5,43,66,11,9,46,4,2,7,13,5,6,1,2,3,3,4,4,1,2,1,1,0,3,14,4,19,39,79,28,40,12,28,0,67,16,50,1,70,17,8,0,0,127,116,24,16,2,0,190,,,168,92,215
2022,Imperial County,CA Highway Patrol - Imperial,5,1,0,0,4,62,0,57,5,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18,29,10,0,0,0,0,5,0,0,0,0,,,4,0,1
2022,Imperial County,Calexico,52,2,6,19,25,691,185,239,267,21,3,3,8,7,31,12,3,16,14,0,65,79,7,6,0,5,5,2,7,6,3,3,2,2,0,3,1,4,13,7,96,89,24,10,8,6,161,75,55,31,175,44,20,0,0,17,31,35,3,9,0,172,,,63,25,179
2022,Imperial County,El Centro,151,4,15,29,103,919,160,119,640,65,2,2,10,51,76,14,10,52,4,1,19,24,8,14,1,2,6,4,17,10,5,2,3,2,0,7,20,11,33,39,116,44,38,19,13,6,122,53,44,25,85,15,19,0,9,208,109,49,26,52,0,187,,,238,121,281
2022,Imperial County,Holtville,18,0,0,1,17,59,12,9,38,10,0,0,0,10,8,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,9,5,7,5,7,1,6,0,5,1,4,0,5,3,1,0,0,11,5,3,0,2,0,17,,,22,3,13
2022,Imperial County,Imperial,20,0,1,0,19,78,13,15,50,17,0,0,0,17,8,4,2,2,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,8,5,6,1,4,1,7,2,4,1,10,2,3,0,0,1,13,9,1,2,0,24,,,28,12,10
2022,Imperial County,Imperial Co. Sheriff's Department,186,4,20,8,154,496,139,48,309,70,1,0,2,67,38,23,6,9,7,3,21,31,8,18,2,0,1,4,3,2,0,0,0,1,0,5,18,11,83,42,93,46,73,21,51,1,66,16,49,1,16,5,27,0,0,9,38,41,1,16,0,204,,,198,27,84
2022,Imperial County,Union Pacific RR - Imperial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
2022,Inyo County,Bishop,31,0,2,3,26,206,34,12,160,23,0,1,0,22,43,6,4,33,0,0,0,0,0,2,0,0,0,0,3,1,1,0,0,0,0,1,0,0,5,21,14,20,9,0,6,3,25,3,14,8,7,2,3,0,0,26,20,6,22,28,1,57,,,90,25,45
2022,Inyo County,CA Highway Patrol - Inyo,5,0,0,0,5,29,0,19,10,5,0,0,0,5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,0,0,0,7,0,0,0,3,,,2,0,8
2022,Inyo County,Inyo Co. Sheriff's Department,93,1,12,7,73,105,32,2,71,35,0,2,2,31,17,8,0,9,2,0,1,3,2,12,0,0,1,2,4,1,0,1,1,2,0,2,12,10,22,29,21,11,16,4,8,4,16,5,7,4,2,0,0,1,0,3,18,2,6,12,0,29,,,43,10,18
2022,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
2022,Kern County,Arvin,99,1,2,6,90,181,30,56,95,53,0,1,2,50,28,5,12,11,2,8,4,14,0,2,0,3,1,0,2,0,1,2,0,2,0,1,12,3,19,56,12,18,14,6,8,0,16,10,4,2,50,3,3,0,0,4,22,10,3,15,0,41,,,67,10,18
2022,Kern County,Bakersfield,2247,38,128,664,1417,16359,3184,4857,8318,947,36,16,218,677,1260,374,594,292,0,1,15,16,10,125,3,165,99,107,293,205,217,26,55,52,2,107,310,248,684,175,2640,544,816,242,337,237,2368,975,547,846,2513,1934,410,88,25,2037,2368,1066,118,123,4,2489,,,5128,1061,2129
2022,Kern County,Bear Valley,1,0,1,0,0,10,2,1,7,1,0,1,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,5,,,3,0,4
2022,Kern County,CA Highway Patrol - Kern,18,8,0,0,10,229,1,208,20,15,8,0,0,7,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,0,0,0,0,0,1,0,1,0,59,134,15,0,0,1,2,4,0,1,0,12,,,9,1,10
2022,Kern County,California City,77,1,2,5,69,199,82,39,78,44,1,2,1,40,25,9,10,6,0,0,2,2,1,2,0,3,1,1,0,0,0,0,1,3,0,1,14,7,22,26,43,39,53,18,21,14,29,12,12,5,22,7,10,0,2,3,21,4,1,12,0,35,,,52,7,19
2022,Kern County,CSU Bakersfield,5,0,0,5,0,44,3,3,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,2,1,1,0,1,0,2,1,1,0,0,0,3,0,0,1,4,4,6,14,1,8,,,27,4,7
2022,Kern County,Delano,178,3,14,35,126,1095,120,432,543,56,1,3,8,44,50,12,21,17,4,8,18,30,2,12,2,15,6,2,12,5,4,2,8,1,2,13,37,20,44,25,29,91,38,16,16,6,82,41,34,7,257,151,24,4,1,103,154,117,9,27,2,126,,,350,78,115
2022,Kern County,Kern Co. Sheriff's Department,3537,45,107,480,2905,9396,2663,3083,3650,1134,32,40,94,968,392,143,151,98,102,176,56,334,2,102,5,174,44,63,199,72,2,48,86,91,1,180,527,300,662,1416,2297,366,739,179,250,310,1924,439,103,1382,2037,605,441,18,2,153,589,479,26,244,4,2135,,,2830,348,472
2022,Kern County,Kern High School District,66,0,0,12,54,226,34,28,164,22,0,0,5,17,19,1,6,12,3,0,1,4,0,0,0,0,1,1,10,6,0,0,0,1,0,5,0,1,16,37,17,17,1,0,1,0,33,13,16,4,6,15,7,1,0,2,56,45,11,16,0,33,,,136,13,15
2022,Kern County,McFarland,81,3,10,13,55,157,21,70,66,41,0,5,6,30,19,2,7,10,1,9,0,10,0,10,0,3,3,1,6,4,2,2,2,2,0,1,11,0,20,24,12,9,6,1,5,0,15,6,6,3,40,23,7,1,3,7,25,9,0,4,1,16,,,33,12,21
2022,Kern County,Ridgecrest,162,2,16,22,122,391,109,63,219,96,2,0,14,80,115,50,11,54,0,1,4,5,1,14,2,4,0,3,15,7,4,1,0,5,0,5,12,17,51,42,23,86,62,26,28,8,47,17,16,14,44,10,9,0,2,50,45,52,12,14,1,43,,,132,36,51
2022,Kern County,Shafter,84,0,6,10,68,500,86,115,299,53,0,1,4,48,47,12,11,24,1,1,3,5,0,6,0,1,1,0,8,1,0,1,0,3,0,5,12,6,12,38,44,42,37,18,18,1,49,28,18,3,40,39,36,0,0,27,100,33,2,24,2,111,,,204,50,45
2022,Kern County,Stallion Springs,3,0,0,0,3,10,4,1,5,2,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,1,1,2,1,1,0,1,0,0,0,0,0,2,0,0,1,0,2,,,2,1,2
2022,Kern County,Taft,68,0,1,11,56,278,30,47,201,30,0,1,3,26,38,2,18,18,0,0,1,1,0,1,0,1,1,1,8,2,3,0,1,2,0,3,3,3,13,37,16,14,12,3,8,1,18,9,6,3,31,10,6,1,0,66,57,13,6,22,0,36,,,94,42,65
2022,Kern County,Tehachapi,61,0,6,13,42,292,44,58,190,28,0,0,7,21,36,4,0,32,0,0,2,2,2,6,0,2,0,3,8,2,3,0,1,3,0,4,4,4,11,23,21,23,9,1,8,0,35,20,12,3,23,27,8,2,1,75,37,32,2,10,0,31,,,116,33,41
2022,Kern County,Union Pacific RR - Kern,0,0,0,0,0,175,31,0,144,0,0,0,0,0,30,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,31,5,20,6,0,0,0,0,0,0,2,1,0,0,0,141,,,61,13,70
2022,Kings County,Avenal,43,0,2,4,37,66,24,11,31,13,0,1,2,10,10,5,3,2,0,0,0,0,0,2,0,0,0,1,3,1,1,0,1,1,0,0,25,2,6,4,22,2,12,5,7,0,12,7,5,0,10,1,0,0,0,2,10,5,0,2,0,12,,,19,7,5
2022,Kings County,CA Highway Patrol - Kings,6,5,0,0,1,101,0,90,11,6,5,0,0,1,15,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,42,10,0,0,0,0,2,0,0,0,9,,,9,0,2
2022,Kings County,Corcoran,110,3,8,7,92,289,43,61,185,49,2,3,3,41,20,5,8,7,0,0,1,1,0,7,1,3,0,2,2,2,1,0,1,2,0,1,21,20,45,6,2,41,27,11,16,0,16,3,13,0,45,10,6,1,1,23,34,30,6,16,0,74,,,100,34,51
2022,Kings County,Hanford,253,3,28,26,196,799,113,169,517,157,2,13,17,125,122,25,17,80,3,2,8,13,4,28,0,5,1,7,13,7,5,1,1,2,1,9,34,18,58,86,18,95,46,19,21,6,67,38,26,3,125,22,22,6,5,111,146,99,13,16,1,120,,,327,77,113
2022,Kings County,Kings Co. Sheriff's Department,110,5,10,16,79,414,97,30,287,50,2,2,8,38,31,12,8,11,0,1,2,3,2,10,0,9,1,2,4,3,1,0,2,7,0,3,26,6,31,16,64,33,67,26,41,0,30,9,20,1,3,4,23,0,0,10,45,32,2,26,0,172,,,230,28,29
2022,Kings County,Lemoore,125,0,20,7,98,438,57,88,293,73,0,4,4,65,39,10,10,19,0,0,1,1,0,20,0,2,0,0,5,2,2,0,1,1,0,1,17,11,29,41,17,40,35,11,14,10,22,13,3,6,55,14,19,0,0,24,91,67,7,22,1,81,,,175,50,68
2022,Kings County,Union Pacific RR - Kings,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,2,0,1
2022,Lake County,CA Highway Patrol - Lake,0,0,0,0,0,207,0,155,52,0,0,0,0,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,60,31,0,0,0,0,35,0,0,0,17,,,21,0,31
2022,Lake County,Clearlake,143,1,12,17,113,359,119,78,162,45,0,3,6,36,60,21,14,25,2,1,3,6,3,12,0,2,3,2,10,1,2,1,1,7,0,5,27,16,57,13,56,63,70,21,43,6,49,15,27,7,46,17,15,0,1,30,34,11,3,16,0,67,,,97,33,32
2022,Lake County,Lake Co. Sheriff's Department,291,0,40,18,233,471,163,6,302,111,0,3,7,101,45,23,1,21,1,1,6,8,3,38,2,4,1,2,11,4,2,0,0,6,0,6,28,12,110,83,34,129,99,42,44,13,64,31,21,12,4,1,1,3,2,30,72,45,0,25,1,124,,,200,35,67
2022,Lake County,Lakeport,44,0,3,5,36,133,15,17,101,19,0,0,2,17,14,4,3,7,1,0,1,2,1,2,1,0,0,0,5,2,1,0,1,0,0,1,6,1,23,6,1,14,4,1,2,1,11,5,4,2,13,4,0,0,6,21,19,11,4,7,1,32,,,54,23,24
2022,Lassen County,CA Highway Patrol - Lassen,3,0,0,0,3,35,0,22,13,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,15,1,0,0,0,3,9,0,0,0,1,,,4,0,9
2022,Lassen County,Lassen Co. Sheriff's Department,59,1,12,2,44,214,128,9,77,24,0,3,1,20,18,9,0,9,0,0,2,2,1,12,0,2,0,0,0,0,0,0,1,1,0,0,14,4,23,3,35,93,35,15,10,10,93,48,29,16,2,3,4,2,0,4,16,5,1,11,0,38,,,37,11,29
2022,Lassen County,Susanville,81,2,2,10,67,198,36,22,140,41,2,1,4,34,22,3,4,15,1,1,2,4,1,2,0,3,2,3,2,0,3,0,1,0,0,6,5,9,23,30,16,20,22,10,11,1,14,2,12,0,14,5,3,0,1,24,47,9,6,9,1,43,,,71,28,41
2022,Lassen County,Union Pacific RR - Lassen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0
2022,Los Angeles County,Agoura Hills,32,0,5,4,23,255,69,23,163,19,0,4,5,10,21,7,6,8,0,1,0,1,0,4,1,1,0,2,1,0,0,1,0,0,0,3,0,4,8,11,56,13,25,6,6,13,44,36,4,4,7,8,8,0,0,9,71,40,6,4,2,31,,,115,23,25
2022,Los Angeles County,Alhambra,160,0,12,73,75,2044,251,340,1453,73,0,1,30,42,143,28,8,107,0,1,4,5,2,12,0,19,6,6,42,26,25,1,4,4,2,11,23,9,31,12,203,48,67,33,34,0,184,104,80,0,290,3,47,12,0,287,366,418,29,72,0,269,,,918,162,373
2022,Los Angeles County,Arcadia,141,0,17,47,77,1653,390,116,1147,37,0,2,6,29,122,34,5,83,0,0,5,5,3,16,1,16,2,4,25,9,9,1,4,8,1,15,24,3,34,16,342,48,173,54,119,0,217,100,117,0,92,4,20,10,0,269,345,192,45,29,3,254,,,791,146,210
2022,Los Angeles County,Artesia,88,1,4,18,65,413,125,82,206,42,0,1,7,34,30,5,14,11,0,1,1,2,1,2,2,4,2,2,10,2,4,0,1,2,0,9,22,3,13,27,104,21,30,9,12,9,95,69,7,19,54,23,5,2,0,13,77,51,3,9,1,50,,,159,19,28
2022,Los Angeles County,Avalon,20,0,1,0,19,47,10,5,32,19,0,2,0,17,10,2,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,2,8,7,3,1,3,3,1,0,2,3,1,1,0,0,1,5,2,2,0,1,21,,,23,6,3
2022,Los Angeles County,Azusa,138,5,11,42,80,991,180,181,630,0,0,0,0,0,0,0,0,0,0,2,4,6,0,10,1,20,6,4,12,14,7,1,8,3,0,9,29,19,20,12,180,0,54,21,21,12,126,60,41,25,131,41,9,2,0,77,191,114,33,40,2,171,,,400,101,129
2022,Los Angeles County,Baldwin Park,317,9,14,64,230,1102,205,284,613,139,5,5,22,107,60,18,20,22,5,1,11,17,7,14,0,16,5,18,25,21,23,0,6,3,0,11,53,33,67,77,184,21,28,13,15,0,177,69,108,0,211,54,19,1,1,101,177,184,1,46,1,101,,,419,65,129
2022,Los Angeles County,Bell,202,3,14,41,144,414,96,106,212,121,1,7,20,93,117,44,18,55,1,0,2,3,2,14,0,14,3,8,16,14,8,0,2,0,2,15,23,10,71,40,45,51,16,6,10,0,80,57,19,4,82,13,11,6,4,48,61,27,2,13,0,51,,,139,40,33
2022,Los Angeles County,Bell Gardens,146,5,7,43,91,416,62,175,179,77,2,2,19,54,83,16,14,53,0,0,2,2,2,6,1,16,6,8,13,17,8,0,9,3,0,6,20,18,37,16,49,13,11,2,6,3,51,14,32,5,133,36,6,1,1,23,49,48,5,3,0,49,,,104,23,52
